Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:44:43 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:45:09 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:45:37 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:48:12 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:48:38 2024]======================
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 1000, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 10}
======================Start Train Model [Fri May  3 14:50:15 2024]======================
Epoch: 1 | Epoch Time: 0m 55s
Train Loss: 2.3002155380249025 | Train Acc: 10.0%
Test Loss: 2.30017480506897 | Test Acc: 10.0%
Epoch: 6 | Epoch Time: 0m 59s
Train Loss: 2.2998355654907225 | Train Acc: 10.0%
Test Loss: 2.2997949634552004 | Test Acc: 10.0%
Epoch: 7 | Epoch Time: 0m 55s
Train Loss: 2.299456145019531 | Train Acc: 10.0%
Test Loss: 2.299414518737793 | Test Acc: 10.0%
Epoch: 8 | Epoch Time: 0m 55s
Train Loss: 2.299075655822754 | Train Acc: 10.0%
Test Loss: 2.2990328456878664 | Test Acc: 10.0%
Epoch: 9 | Epoch Time: 0m 57s
Train Loss: 2.2986927752685546 | Train Acc: 10.0%
Test Loss: 2.2986481422424316 | Test Acc: 10.0%
Epoch: 10 | Epoch Time: 0m 58s
Train Loss: 2.2983049865722656 | Train Acc: 10.0%
Test Loss: 2.2982583290100096 | Test Acc: 10.0%
Epoch: 11 | Epoch Time: 0m 55s
Train Loss: 2.297911716918945 | Train Acc: 10.0%
Test Loss: 2.297862543487549 | Test Acc: 10.0%
Epoch: 12 | Epoch Time: 0m 56s
Train Loss: 2.2975101956176758 | Train Acc: 10.0%
Test Loss: 2.2974587211608886 | Test Acc: 10.0%
Epoch: 13 | Epoch Time: 0m 58s
Train Loss: 2.2970987896728516 | Train Acc: 9.99799919128418%
Test Loss: 2.29704501953125 | Test Acc: 10.0%
Epoch: 14 | Epoch Time: 0m 56s
Train Loss: 2.2966774438476563 | Train Acc: 9.99799919128418%
Test Loss: 2.2966214149475097 | Test Acc: 10.0%
Epoch: 15 | Epoch Time: 0m 56s
Train Loss: 2.296243473815918 | Train Acc: 9.99799919128418%
Test Loss: 2.296185065078735 | Test Acc: 10.0%
Epoch: 16 | Epoch Time: 0m 57s
Train Loss: 2.2957951007080077 | Train Acc: 10.0%
Test Loss: 2.2957335792541502 | Test Acc: 10.0%
Epoch: 17 | Epoch Time: 0m 57s
Train Loss: 2.2953299237060545 | Train Acc: 10.0%
Test Loss: 2.2952647941589355 | Test Acc: 10.0%
Epoch: 18 | Epoch Time: 0m 55s
Train Loss: 2.2948457998657226 | Train Acc: 10.001999855041504%
Test Loss: 2.294776383972168 | Test Acc: 10.0%
Epoch: 19 | Epoch Time: 0m 56s
Train Loss: 2.294340651245117 | Train Acc: 10.006000518798828%
Test Loss: 2.2942663986206053 | Test Acc: 10.0%
Epoch: 20 | Epoch Time: 0m 57s
Train Loss: 2.2938120989990236 | Train Acc: 10.016000747680664%
Test Loss: 2.2937331130981446 | Test Acc: 10.010000228881836%
Epoch: 21 | Epoch Time: 0m 55s
Train Loss: 2.293257186279297 | Train Acc: 10.022000312805176%
Test Loss: 2.2931733779907226 | Test Acc: 10.019999504089355%
Epoch: 22 | Epoch Time: 0m 55s
Train Loss: 2.292673112182617 | Train Acc: 10.039999961853027%
Test Loss: 2.2925844200134278 | Test Acc: 10.029999732971191%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 100, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'server_rate': 2000, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 17:15:35 2024]======================
Epoch: 1 | Epoch Time: 0m 59s
Train Loss: 2.301923689880371 | Train Acc: 10.0%
Test Loss: 2.3018793640136717 | Test Acc: 10.0%
Epoch: 2 | Epoch Time: 0m 59s
Train Loss: 2.3017823974609377 | Train Acc: 10.0%
Test Loss: 2.301737495803833 | Test Acc: 10.0%
Epoch: 3 | Epoch Time: 0m 57s
Train Loss: 2.301638879394531 | Train Acc: 10.0%
Test Loss: 2.30159380607605 | Test Acc: 10.0%
Epoch: 4 | Epoch Time: 0m 57s
Train Loss: 2.301493239440918 | Train Acc: 10.0%
Test Loss: 2.3014482345581055 | Test Acc: 10.0%
Epoch: 5 | Epoch Time: 0m 58s
Train Loss: 2.301345657043457 | Train Acc: 10.0%
Test Loss: 2.3013010810852053 | Test Acc: 10.0%
Epoch: 6 | Epoch Time: 0m 57s
Train Loss: 2.3011961810302735 | Train Acc: 10.0%
Test Loss: 2.3011522468566894 | Test Acc: 10.0%
Epoch: 7 | Epoch Time: 0m 56s
Train Loss: 2.301045604553223 | Train Acc: 10.0%
Test Loss: 2.301002409362793 | Test Acc: 10.0%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 100, 'batch_size': 128, 'client_lr': 0.01, 'server_lr': 0.1, 'server_rate': 2000, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 17:24:42 2024]======================
Epoch: 1 | Epoch Time: 0m 57s
Train Loss: 2.3019236370849607 | Train Acc: 10.0%
Test Loss: 2.301879306793213 | Test Acc: 10.0%
Epoch: 2 | Epoch Time: 0m 56s
Train Loss: 2.3017822326660156 | Train Acc: 10.0%
Test Loss: 2.3017373874664306 | Test Acc: 10.0%
Epoch: 3 | Epoch Time: 0m 58s
Train Loss: 2.3016386282348633 | Train Acc: 10.0%
Test Loss: 2.301593544769287 | Test Acc: 10.0%
Epoch: 4 | Epoch Time: 0m 59s
Train Loss: 2.30149290435791 | Train Acc: 10.0%
Test Loss: 2.30144787940979 | Test Acc: 10.0%
Epoch: 5 | Epoch Time: 0m 58s
Train Loss: 2.3013451889038086 | Train Acc: 10.0%
Test Loss: 2.3013006244659424 | Test Acc: 10.0%
Epoch: 6 | Epoch Time: 0m 58s
Train Loss: 2.301195562133789 | Train Acc: 10.0%
Test Loss: 2.30115160446167 | Test Acc: 10.0%
Epoch: 7 | Epoch Time: 0m 57s
Train Loss: 2.30104485534668 | Train Acc: 10.0%
Test Loss: 2.301001742553711 | Test Acc: 10.0%
Epoch: 8 | Epoch Time: 0m 58s
Train Loss: 2.300893688659668 | Train Acc: 10.0%
Test Loss: 2.300851254272461 | Test Acc: 10.0%
Namespace(action=0, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'raw', 'defence': 'raw', 'client_epochs': 5, 'server_epochs': 100, 'batch_size': 128, 'client_lr': 0.1, 'server_lr': 0.25, 'server_rate': 2000, 'load_ckpt': -1, 'workers': 25, 'byzantine_workers': 5, 'attack_strength': 0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Fri May  3 17:34:33 2024]======================
Epoch: 1 | Epoch Time: 0m 59s
Train Loss: 2.2978789276123046 | Train Acc: 10.0%
Test Loss: 2.297815191268921 | Test Acc: 10.0%
Epoch: 2 | Epoch Time: 0m 59s
Train Loss: 2.2884463858032227 | Train Acc: 13.3100004196167%
Test Loss: 2.288251874923706 | Test Acc: 13.339999198913574%
Epoch: 3 | Epoch Time: 1m 0s
Train Loss: 2.2638897116088867 | Train Acc: 19.253999710083008%
Test Loss: 2.2632960857391358 | Test Acc: 19.05000114440918%
Epoch: 4 | Epoch Time: 0m 59s
Train Loss: 2.2169299389648436 | Train Acc: 24.6560001373291%
Test Loss: 2.2157631465911867 | Test Acc: 24.600000381469727%
Epoch: 5 | Epoch Time: 0m 57s
Train Loss: 2.15697739440918 | Train Acc: 26.871999740600586%
Test Loss: 2.155273754119873 | Test Acc: 26.8700008392334%
Epoch: 6 | Epoch Time: 0m 59s
Train Loss: 2.0949671295166015 | Train Acc: 28.152000427246094%
Test Loss: 2.0928171089172363 | Test Acc: 28.43000030517578%
Epoch: 7 | Epoch Time: 0m 56s
Train Loss: 2.035826183166504 | Train Acc: 29.102001190185547%
Test Loss: 2.0331813274383546 | Test Acc: 29.60999870300293%
Epoch: 8 | Epoch Time: 0m 55s
Train Loss: 1.9822706787109374 | Train Acc: 30.170000076293945%
Test Loss: 1.9791809467315673 | Test Acc: 30.239999771118164%
Epoch: 9 | Epoch Time: 0m 56s
Train Loss: 1.9366228387451172 | Train Acc: 31.147998809814453%
Test Loss: 1.9330414367675781 | Test Acc: 31.369998931884766%
Epoch: 10 | Epoch Time: 0m 55s
Train Loss: 1.8915356713867189 | Train Acc: 32.36399841308594%
Test Loss: 1.8877066308975219 | Test Acc: 32.560001373291016%
Epoch: 11 | Epoch Time: 0m 55s
Train Loss: 1.853225361328125 | Train Acc: 33.49399948120117%
Test Loss: 1.8488719270706178 | Test Acc: 33.43000030517578%
Epoch: 12 | Epoch Time: 0m 55s
Train Loss: 1.8161367803955077 | Train Acc: 34.81800079345703%
Test Loss: 1.8117598791122436 | Test Acc: 35.01000213623047%
Epoch: 13 | Epoch Time: 0m 55s
Train Loss: 1.7808472399902344 | Train Acc: 35.92599868774414%
Test Loss: 1.7765046867370606 | Test Acc: 36.37999725341797%
Epoch: 14 | Epoch Time: 0m 55s
Train Loss: 1.748520325012207 | Train Acc: 36.79600143432617%
Test Loss: 1.7442439361572266 | Test Acc: 37.32999801635742%
Epoch: 15 | Epoch Time: 0m 56s
Train Loss: 1.7184173754882812 | Train Acc: 37.86199951171875%
Test Loss: 1.7141507415771484 | Test Acc: 38.20000076293945%
Epoch: 16 | Epoch Time: 0m 57s
Train Loss: 1.6905381478881836 | Train Acc: 38.742000579833984%
Test Loss: 1.6864966985702514 | Test Acc: 39.2599983215332%
Epoch: 17 | Epoch Time: 0m 57s
Train Loss: 1.6646718130493163 | Train Acc: 39.54999923706055%
Test Loss: 1.6610668312072754 | Test Acc: 39.97999954223633%
Epoch: 18 | Epoch Time: 1m 11s
Train Loss: 1.642293056640625 | Train Acc: 40.28199768066406%
Test Loss: 1.6388322618484497 | Test Acc: 40.650001525878906%
Epoch: 19 | Epoch Time: 1m 11s
Train Loss: 1.6201780819702147 | Train Acc: 41.04199981689453%
Test Loss: 1.6172859859466553 | Test Acc: 41.38999938964844%
Epoch: 20 | Epoch Time: 1m 9s
Train Loss: 1.598248713684082 | Train Acc: 41.97599792480469%
Test Loss: 1.596167730331421 | Test Acc: 41.970001220703125%
Epoch: 21 | Epoch Time: 1m 12s
Train Loss: 1.5804368463134766 | Train Acc: 42.625999450683594%
Test Loss: 1.578663226890564 | Test Acc: 42.69999694824219%
Epoch: 22 | Epoch Time: 1m 12s
Train Loss: 1.5613311178588867 | Train Acc: 43.38399887084961%
Test Loss: 1.5599154411315919 | Test Acc: 43.349998474121094%
Epoch: 23 | Epoch Time: 1m 11s
Train Loss: 1.5438544555664062 | Train Acc: 43.9739990234375%
Test Loss: 1.5432819549560546 | Test Acc: 43.93000030517578%
Epoch: 24 | Epoch Time: 1m 10s
Train Loss: 1.5256176168823241 | Train Acc: 44.667999267578125%
Test Loss: 1.5253721290588378 | Test Acc: 44.85000228881836%
Epoch: 25 | Epoch Time: 0m 57s
Train Loss: 1.5087601756286622 | Train Acc: 45.27199935913086%
Test Loss: 1.509143909072876 | Test Acc: 45.290000915527344%
Epoch: 26 | Epoch Time: 0m 58s
Train Loss: 1.4932061878967284 | Train Acc: 45.961997985839844%
Test Loss: 1.4941976913452149 | Test Acc: 46.15999984741211%
Epoch: 27 | Epoch Time: 0m 57s
Train Loss: 1.4773759524536132 | Train Acc: 46.566001892089844%
Test Loss: 1.479026293373108 | Test Acc: 46.88999938964844%
Epoch: 28 | Epoch Time: 0m 58s
Train Loss: 1.4626278355407716 | Train Acc: 47.198001861572266%
Test Loss: 1.4645594835281373 | Test Acc: 47.43000030517578%
Epoch: 29 | Epoch Time: 0m 58s
Train Loss: 1.4482089294433593 | Train Acc: 47.72200012207031%
Test Loss: 1.4508107816696167 | Test Acc: 47.94000244140625%
Epoch: 30 | Epoch Time: 0m 57s
Train Loss: 1.4321569139099122 | Train Acc: 48.30400085449219%
Test Loss: 1.4351836471557617 | Test Acc: 48.47999954223633%
Epoch: 31 | Epoch Time: 0m 56s
Train Loss: 1.4201713902282715 | Train Acc: 48.736000061035156%
Test Loss: 1.4238947649002076 | Test Acc: 49.15999984741211%
Epoch: 32 | Epoch Time: 0m 56s
Train Loss: 1.4072587133789063 | Train Acc: 49.21999740600586%
Test Loss: 1.4115926723480225 | Test Acc: 49.720001220703125%
Epoch: 33 | Epoch Time: 0m 58s
Train Loss: 1.39606677734375 | Train Acc: 49.7239990234375%
Test Loss: 1.4012661499023438 | Test Acc: 50.340003967285156%
Epoch: 34 | Epoch Time: 0m 57s
Train Loss: 1.382496098175049 | Train Acc: 50.263999938964844%
Test Loss: 1.3879404453277588 | Test Acc: 50.73999786376953%
Epoch: 35 | Epoch Time: 0m 58s
Train Loss: 1.3711851792907714 | Train Acc: 50.70800018310547%
Test Loss: 1.3773323457717896 | Test Acc: 51.37000274658203%
Epoch: 36 | Epoch Time: 0m 59s
Train Loss: 1.3588809379577638 | Train Acc: 51.112003326416016%
Test Loss: 1.3653855768203735 | Test Acc: 51.709999084472656%
Epoch: 37 | Epoch Time: 0m 57s
Train Loss: 1.347328807220459 | Train Acc: 51.70800018310547%
Test Loss: 1.3546254833221436 | Test Acc: 52.249996185302734%
Epoch: 38 | Epoch Time: 0m 59s
Train Loss: 1.3341980812072753 | Train Acc: 52.167999267578125%
Test Loss: 1.341635061264038 | Test Acc: 52.630001068115234%
Epoch: 39 | Epoch Time: 0m 57s
Train Loss: 1.3228977954101562 | Train Acc: 52.597999572753906%
Test Loss: 1.3305773292541503 | Test Acc: 53.02000045776367%
Epoch: 40 | Epoch Time: 0m 57s
Train Loss: 1.3124783413696288 | Train Acc: 53.0780029296875%
Test Loss: 1.3211998231887818 | Test Acc: 53.15999984741211%
Epoch: 41 | Epoch Time: 0m 59s
Train Loss: 1.30311306640625 | Train Acc: 53.47200012207031%
Test Loss: 1.3126253049850465 | Test Acc: 53.46999740600586%
Epoch: 42 | Epoch Time: 1m 0s
Train Loss: 1.2935536959838867 | Train Acc: 53.880001068115234%
Test Loss: 1.3038016700744628 | Test Acc: 53.84000015258789%
Epoch: 43 | Epoch Time: 0m 57s
Train Loss: 1.285263639831543 | Train Acc: 54.35799789428711%
Test Loss: 1.2972373247146607 | Test Acc: 54.20000076293945%
Epoch: 44 | Epoch Time: 0m 56s
Train Loss: 1.2748656777954102 | Train Acc: 54.698001861572266%
Test Loss: 1.2875016847610474 | Test Acc: 54.439998626708984%
Epoch: 45 | Epoch Time: 0m 55s
Train Loss: 1.26556411819458 | Train Acc: 55.040000915527344%
Test Loss: 1.2793399431228638 | Test Acc: 54.72999954223633%
Epoch: 46 | Epoch Time: 0m 56s
Train Loss: 1.2556425982666015 | Train Acc: 55.37999725341797%
Test Loss: 1.269822785949707 | Test Acc: 55.089996337890625%
Epoch: 47 | Epoch Time: 0m 56s
Train Loss: 1.245295798034668 | Train Acc: 55.70600128173828%
Test Loss: 1.2598382587432861 | Test Acc: 55.519996643066406%
Epoch: 48 | Epoch Time: 0m 54s
Train Loss: 1.2359377380371093 | Train Acc: 56.077999114990234%
Test Loss: 1.251621784210205 | Test Acc: 55.849998474121094%
Epoch: 49 | Epoch Time: 0m 57s
Train Loss: 1.2271949851989745 | Train Acc: 56.36600112915039%
Test Loss: 1.2440757057189942 | Test Acc: 56.08000183105469%
Epoch: 50 | Epoch Time: 0m 58s
Train Loss: 1.2188567642211914 | Train Acc: 56.69000244140625%
Test Loss: 1.2367710264205933 | Test Acc: 56.44000244140625%
Epoch: 51 | Epoch Time: 0m 56s
Train Loss: 1.210561523590088 | Train Acc: 57.0420036315918%
Test Loss: 1.2295687791824341 | Test Acc: 56.590003967285156%
Epoch: 52 | Epoch Time: 0m 57s
Train Loss: 1.2022914614868163 | Train Acc: 57.384002685546875%
Test Loss: 1.2224573944091797 | Test Acc: 56.900001525878906%
Epoch: 53 | Epoch Time: 0m 58s
Train Loss: 1.1949558549499513 | Train Acc: 57.71800231933594%
Test Loss: 1.2162349500656129 | Test Acc: 57.1300048828125%
Epoch: 54 | Epoch Time: 0m 57s
Train Loss: 1.187073094329834 | Train Acc: 57.9900016784668%
Test Loss: 1.209185866165161 | Test Acc: 57.45000076293945%
Epoch: 55 | Epoch Time: 0m 58s
Train Loss: 1.1792187492370605 | Train Acc: 58.21800231933594%
Test Loss: 1.2024969308853148 | Test Acc: 57.810001373291016%
Epoch: 56 | Epoch Time: 0m 57s
Train Loss: 1.1711190489196777 | Train Acc: 58.54399871826172%
Test Loss: 1.195031505393982 | Test Acc: 58.20000076293945%
Epoch: 57 | Epoch Time: 0m 57s
Train Loss: 1.1638565084838868 | Train Acc: 58.8599967956543%
Test Loss: 1.189130513381958 | Test Acc: 58.28999710083008%
Epoch: 58 | Epoch Time: 0m 57s
Train Loss: 1.1567324569702149 | Train Acc: 59.124000549316406%
Test Loss: 1.1835162199020386 | Test Acc: 58.560001373291016%
Epoch: 59 | Epoch Time: 0m 57s
Train Loss: 1.1497309786987304 | Train Acc: 59.36199951171875%
Test Loss: 1.177430332183838 | Test Acc: 58.78999710083008%
Epoch: 60 | Epoch Time: 0m 52s
Train Loss: 1.1427842849731444 | Train Acc: 59.56599807739258%
Test Loss: 1.1719367946624757 | Test Acc: 58.95000076293945%
Epoch: 61 | Epoch Time: 0m 52s
Train Loss: 1.1358343170166016 | Train Acc: 59.965999603271484%
Test Loss: 1.1660103975296021 | Test Acc: 59.22999954223633%
Epoch: 62 | Epoch Time: 0m 58s
Train Loss: 1.1285332449340821 | Train Acc: 60.2599983215332%
Test Loss: 1.1598923418045044 | Test Acc: 59.439998626708984%
Epoch: 63 | Epoch Time: 0m 57s
Train Loss: 1.1211082884216308 | Train Acc: 60.46799850463867%
Test Loss: 1.1535874559402466 | Test Acc: 59.46000289916992%
Epoch: 64 | Epoch Time: 0m 58s
Train Loss: 1.1140334524536133 | Train Acc: 60.768001556396484%
Test Loss: 1.1482326978683473 | Test Acc: 59.820003509521484%
Epoch: 65 | Epoch Time: 0m 59s
Train Loss: 1.1081815968322755 | Train Acc: 61.00400161743164%
Test Loss: 1.1445146326065063 | Test Acc: 60.03000259399414%
Epoch: 66 | Epoch Time: 1m 2s
Train Loss: 1.1012083949279785 | Train Acc: 61.25%
Test Loss: 1.1383631092071533 | Test Acc: 60.250003814697266%
Epoch: 67 | Epoch Time: 0m 58s
Train Loss: 1.094409387664795 | Train Acc: 61.567996978759766%
Test Loss: 1.132189652633667 | Test Acc: 60.46000289916992%
Epoch: 68 | Epoch Time: 0m 57s
Train Loss: 1.087986459197998 | Train Acc: 61.801998138427734%
Test Loss: 1.1266797115325928 | Test Acc: 60.54999923706055%
Epoch: 69 | Epoch Time: 1m 1s
Train Loss: 1.082159539642334 | Train Acc: 62.034000396728516%
Test Loss: 1.1222004034042359 | Test Acc: 60.60000228881836%
Epoch: 70 | Epoch Time: 0m 58s
Train Loss: 1.0757840853881835 | Train Acc: 62.29399871826172%
Test Loss: 1.1169550001144408 | Test Acc: 60.88999938964844%
Epoch: 71 | Epoch Time: 1m 0s
Train Loss: 1.0705224838256835 | Train Acc: 62.410003662109375%
Test Loss: 1.1128886753082274 | Test Acc: 60.98999786376953%
Epoch: 72 | Epoch Time: 1m 0s
Train Loss: 1.064696364135742 | Train Acc: 62.60399627685547%
Test Loss: 1.1090467226028442 | Test Acc: 61.11000061035156%
Epoch: 73 | Epoch Time: 1m 3s
Train Loss: 1.0593405015563966 | Train Acc: 62.791996002197266%
Test Loss: 1.1051898090362549 | Test Acc: 61.16999816894531%
Epoch: 74 | Epoch Time: 1m 0s
Train Loss: 1.0539260568237305 | Train Acc: 63.03200149536133%
Test Loss: 1.101437526512146 | Test Acc: 61.44999694824219%
Epoch: 75 | Epoch Time: 1m 1s
Train Loss: 1.0483678935241698 | Train Acc: 63.243995666503906%
Test Loss: 1.0974068849563599 | Test Acc: 61.62999725341797%
Epoch: 76 | Epoch Time: 1m 0s
Train Loss: 1.0436169918823242 | Train Acc: 63.358001708984375%
Test Loss: 1.094581351661682 | Test Acc: 61.599998474121094%
Epoch: 77 | Epoch Time: 1m 1s
Train Loss: 1.037199113922119 | Train Acc: 63.656002044677734%
Test Loss: 1.0894648429870606 | Test Acc: 61.94000244140625%
Epoch: 78 | Epoch Time: 0m 57s
Train Loss: 1.033433085784912 | Train Acc: 63.75200271606445%
Test Loss: 1.087619790840149 | Test Acc: 62.18000030517578%
Epoch: 79 | Epoch Time: 1m 1s
Train Loss: 1.0279033964538575 | Train Acc: 63.93799591064453%
Test Loss: 1.0832137254714966 | Test Acc: 62.30000305175781%
Epoch: 80 | Epoch Time: 0m 57s
Train Loss: 1.022252802734375 | Train Acc: 64.18600463867188%
Test Loss: 1.0790853982925415 | Test Acc: 62.48999786376953%
Epoch: 81 | Epoch Time: 0m 59s
Train Loss: 1.0175049015808106 | Train Acc: 64.33599853515625%
Test Loss: 1.0758786251068115 | Test Acc: 62.459999084472656%
Epoch: 82 | Epoch Time: 1m 0s
Train Loss: 1.0117077340698242 | Train Acc: 64.54399871826172%
Test Loss: 1.0718198581695557 | Test Acc: 62.709999084472656%
Epoch: 83 | Epoch Time: 0m 59s
Train Loss: 1.0059875885009766 | Train Acc: 64.72799682617188%
Test Loss: 1.0678799217224122 | Test Acc: 62.709999084472656%
Epoch: 84 | Epoch Time: 0m 58s
Train Loss: 1.000923023223877 | Train Acc: 64.95199584960938%
Test Loss: 1.0639334552764892 | Test Acc: 62.769996643066406%
Epoch: 85 | Epoch Time: 1m 1s
Train Loss: 0.995531459350586 | Train Acc: 65.13999938964844%
Test Loss: 1.059990954208374 | Test Acc: 62.900001525878906%
Epoch: 86 | Epoch Time: 1m 2s
